#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.177741388114 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.2523000000     -2.02884302      0.6871434379E+00
  -0.2522000000     -2.02612188      0.6842013070E+00
  -0.2521000000     -2.02340074      0.6812423847E+00
  -0.2520000000     -2.02067960      0.6782672869E+00
  -0.2519000000     -2.01795846      0.6752767167E+00
  -0.2518000000     -2.01523733      0.6722714642E+00
  -0.2517000000     -2.01251619      0.6692524064E+00
  -0.2516000000     -2.00979505      0.6662205069E+00
  -0.2515000000     -2.00707391      0.6631768148E+00
  -0.2514000000     -2.00435277      0.6601224638E+00
  -0.2513000000     -2.00163163      0.6570586705E+00
  -0.2512000000     -1.99891050      0.6539867327E+00
  -0.2511000000     -1.99618936      0.6509080273E+00
  -0.2510000000     -1.99346822      0.6478240075E+00
  -0.2509000000     -1.99074708      0.6447362002E+00
  -0.2508000000     -1.98802594      0.6416462026E+00
  -0.2507000000     -1.98530480      0.6385556785E+00
  -0.2506000000     -1.98258367      0.6354663540E+00
  -0.2505000000     -1.97986253      0.6323800134E+00
  -0.2504000000     -1.97714139      0.6292984938E+00
  -0.2503000000     -1.97442025      0.6262236798E+00
  -0.2502000000     -1.97169911      0.6231574977E+00
  -0.2501000000     -1.96897797      0.6201019089E+00
  -0.2500000000     -1.96625684      0.6170589037E+00
  -0.2499000000     -1.96353570      0.6140304933E+00
  -0.2498000000     -1.96081456      0.6110187028E+00
  -0.2497000000     -1.95809342      0.6080255631E+00
  -0.2496000000     -1.95537228      0.6050531028E+00
  -0.2495000000     -1.95265114      0.6021033394E+00
  -0.2494000000     -1.94993000      0.5991782716E+00
  -0.2493000000     -1.94720887      0.5962798697E+00
  -0.2492000000     -1.94448773      0.5934100680E+00
  -0.2491000000     -1.94176659      0.5905707560E+00
  -0.2490000000     -1.93904545      0.5877637707E+00
  -0.2489000000     -1.93632431      0.5849908886E+00
  -0.2488000000     -1.93360317      0.5822538193E+00
  -0.2487000000     -1.93088204      0.5795541984E+00
  -0.2486000000     -1.92816090      0.5768935819E+00
  -0.2485000000     -1.92543976      0.5742734416E+00
  -0.2484000000     -1.92271862      0.5716951605E+00
  -0.2483000000     -1.91999748      0.5691600299E+00
  -0.2482000000     -1.91727634      0.5666692467E+00
  -0.2481000000     -1.91455521      0.5642239123E+00
  -0.2480000000     -1.91183407      0.5618250316E+00
  -0.2479000000     -1.90911293      0.5594735134E+00
  -0.2478000000     -1.90639179      0.5571701713E+00
  -0.2477000000     -1.90367065      0.5549157251E+00
  -0.2476000000     -1.90094951      0.5527108031E+00
  -0.2475000000     -1.89822838      0.5505559448E+00
  -0.2474000000     -1.89550724      0.5484516034E+00
  -0.2473000000     -1.89278610      0.5463981495E+00
  -0.2472000000     -1.89006496      0.5443958738E+00
  -0.2471000000     -1.88734382      0.5424449909E+00
  -0.2470000000     -1.88462268      0.5405456422E+00
  -0.2469000000     -1.88190154      0.5386978990E+00
  -0.2468000000     -1.87918041      0.5369017650E+00
  -0.2467000000     -1.87645927      0.5351571791E+00
  -0.2466000000     -1.87373813      0.5334640174E+00
  -0.2465000000     -1.87101699      0.5318220944E+00
  -0.2464000000     -1.86829585      0.5302311649E+00
  -0.2463000000     -1.86557471      0.5286909238E+00
  -0.2462000000     -1.86285358      0.5272010072E+00
  -0.2461000000     -1.86013244      0.5257609917E+00
  -0.2460000000     -1.85741130      0.5243703935E+00
  -0.2459000000     -1.85469016      0.5230286676E+00
  -0.2458000000     -1.85196902      0.5217352052E+00
  -0.2457000000     -1.84924788      0.5204893325E+00
  -0.2456000000     -1.84652675      0.5192903067E+00
  -0.2455000000     -1.84380561      0.5181373134E+00
  -0.2454000000     -1.84108447      0.5170294623E+00
  -0.2453000000     -1.83836333      0.5159657827E+00
  -0.2452000000     -1.83564219      0.5149452187E+00
  -0.2451000000     -1.83292105      0.5139666236E+00
  -0.2450000000     -1.83019992      0.5130287545E+00
  -0.2449000000     -1.82747878      0.5121302661E+00
  -0.2448000000     -1.82475764      0.5112697059E+00
  -0.2447000000     -1.82203650      0.5104455098E+00
  -0.2446000000     -1.81931536      0.5096560008E+00
  -0.2445000000     -1.81659422      0.5088993918E+00
  -0.2444000000     -1.81387308      0.5081737967E+00
  -0.2443000000     -1.81115195      0.5074772542E+00
  -0.2442000000     -1.80843081      0.5068077747E+00
  -0.2441000000     -1.80570967      0.5061634237E+00
  -0.2440000000     -1.80298853      0.5055424668E+00
  -0.2439000000     -1.80026739      0.5049436184E+00
  -0.2438000000     -1.79754625      0.5043664649E+00
  -0.2437000000     -1.79482512      0.5038121920E+00
  -0.2436000000     -1.79210398      0.5032848442E+00
  -0.2435000000     -1.78938284      0.5027935500E+00
  -0.2434000000     -1.78666170      0.5023565441E+00
  -0.2433000000     -1.78394056      0.5020086695E+00
  -0.2432000000     -1.78121942      0.5018159071E+00
  -0.2431000000     -1.77849829      0.5019048816E+00
  -0.2430000000     -1.77577715      0.5025263675E+00
  -0.2429000000     -1.77305601      0.5042022479E+00
  -0.2428000000     -1.77033487      0.5080980292E+00
  -0.2427000000     -1.76761373      0.5170831377E+00
  -0.2426000000     -1.76489259      0.5392281256E+00
  -0.2425000000     -1.76217146      0.6015236677E+00
  -0.2424000000     -1.75945032      0.8069773279E+00
  -0.2423000000     -1.75672918      0.1268333057E+01
  -0.2422000000     -1.75400804      0.1096629481E+01
  -0.2421000000     -1.75128690      0.8161061379E+00
  -0.2420000000     -1.74856576      0.6956047320E+00
  -0.2419000000     -1.74584462      0.6394170977E+00
  -0.2418000000     -1.74312349      0.6091809259E+00
  -0.2417000000     -1.74040235      0.5910944931E+00
  -0.2416000000     -1.73768121      0.5794527650E+00
  -0.2415000000     -1.73496007      0.5715726876E+00
  -0.2414000000     -1.73223893      0.5660566031E+00
  -0.2413000000     -1.72951779      0.5621156367E+00
  -0.2412000000     -1.72679666      0.5592751773E+00
  -0.2411000000     -1.72407552      0.5572345277E+00
  -0.2410000000     -1.72135438      0.5557948794E+00
  -0.2409000000     -1.71863324      0.5548200136E+00
  -0.2408000000     -1.71591210      0.5542137273E+00
  -0.2407000000     -1.71319096      0.5539062887E+00
  -0.2406000000     -1.71046983      0.5538460000E+00
  -0.2405000000     -1.70774869      0.5539937684E+00
  -0.2404000000     -1.70502755      0.5543195121E+00
  -0.2403000000     -1.70230641      0.5547997207E+00
  -0.2402000000     -1.69958527      0.5554157615E+00
  -0.2401000000     -1.69686413      0.5561526811E+00
  -0.2400000000     -1.69414300      0.5569983406E+00
  -0.2399000000     -1.69142186      0.5579427829E+00
  -0.2398000000     -1.68870072      0.5589777618E+00
  -0.2397000000     -1.68597958      0.5600963876E+00
  -0.2396000000     -1.68325844      0.5612928561E+00
  -0.2395000000     -1.68053730      0.5625622405E+00
  -0.2394000000     -1.67781616      0.5639003280E+00
  -0.2393000000     -1.67509503      0.5653034922E+00
  -0.2392000000     -1.67237389      0.5667685912E+00
  -0.2391000000     -1.66965275      0.5682928860E+00
  -0.2390000000     -1.66693161      0.5698739747E+00
  -0.2389000000     -1.66421047      0.5715097389E+00
  -0.2388000000     -1.66148933      0.5731983002E+00
  -0.2387000000     -1.65876820      0.5749379834E+00
  -0.2386000000     -1.65604706      0.5767272872E+00
  -0.2385000000     -1.65332592      0.5785648585E+00
  -0.2384000000     -1.65060478      0.5804494718E+00
  -0.2383000000     -1.64788364      0.5823800112E+00
  -0.2382000000     -1.64516250      0.5843554556E+00
  -0.2381000000     -1.64244137      0.5863748655E+00
  -0.2380000000     -1.63972023      0.5884373723E+00
  -0.2379000000     -1.63699909      0.5905421687E+00
  -0.2378000000     -1.63427795      0.5926885005E+00
  -0.2377000000     -1.63155681      0.5948756594E+00
  -0.2376000000     -1.62883567      0.5971029768E+00
  -0.2375000000     -1.62611454      0.5993698186E+00
  -0.2374000000     -1.62339340      0.6016755801E+00
  -0.2373000000     -1.62067226      0.6040196817E+00
  -0.2372000000     -1.61795112      0.6064015655E+00
  -0.2371000000     -1.61522998      0.6088206917E+00
  -0.2370000000     -1.61250884      0.6112765357E+00
  -0.2369000000     -1.60978770      0.6137685851E+00
  -0.2368000000     -1.60706657      0.6162963379E+00
  -0.2367000000     -1.60434543      0.6188592997E+00
  -0.2366000000     -1.60162429      0.6214569819E+00
  -0.2365000000     -1.59890315      0.6240889002E+00
  -0.2364000000     -1.59618201      0.6267545725E+00
  -0.2363000000     -1.59346087      0.6294535175E+00
  -0.2362000000     -1.59073974      0.6321852536E+00
  -0.2361000000     -1.58801860      0.6349492973E+00
  -0.2360000000     -1.58529746      0.6377451620E+00
  -0.2359000000     -1.58257632      0.6405723572E+00
  -0.2358000000     -1.57985518      0.6434303872E+00
  -0.2357000000     -1.57713404      0.6463187502E+00
  -0.2356000000     -1.57441291      0.6492369377E+00
  -0.2355000000     -1.57169177      0.6521844333E+00
  -0.2354000000     -1.56897063      0.6551607120E+00
  -0.2353000000     -1.56624949      0.6581652398E+00
  -0.2352000000     -1.56352835      0.6611974727E+00
  -0.2351000000     -1.56080721      0.6642568563E+00
  -0.2350000000     -1.55808608      0.6673428251E+00
  -0.2349000000     -1.55536494      0.6704548018E+00
  -0.2348000000     -1.55264380      0.6735921975E+00
  -0.2347000000     -1.54992266      0.6767544101E+00
  -0.2346000000     -1.54720152      0.6799408251E+00
  -0.2345000000     -1.54448038      0.6831508143E+00
  -0.2344000000     -1.54175924      0.6863837359E+00
  -0.2343000000     -1.53903811      0.6896389340E+00
  -0.2342000000     -1.53631697      0.6929157386E+00
  -0.2341000000     -1.53359583      0.6962134649E+00
  -0.2340000000     -1.53087469      0.6995314133E+00
  -0.2339000000     -1.52815355      0.7028688695E+00
  -0.2338000000     -1.52543241      0.7062251038E+00
  -0.2337000000     -1.52271128      0.7095993715E+00
  -0.2336000000     -1.51999014      0.7129909124E+00
  -0.2335000000     -1.51726900      0.7163989510E+00
  -0.2334000000     -1.51454786      0.7198226965E+00
  -0.2333000000     -1.51182672      0.7232613427E+00
  -0.2332000000     -1.50910558      0.7267140680E+00
  -0.2331000000     -1.50638445      0.7301800357E+00
  -0.2330000000     -1.50366331      0.7336583939E+00
  -0.2329000000     -1.50094217      0.7371482760E+00
  -0.2328000000     -1.49822103      0.7406488004E+00
  -0.2327000000     -1.49549989      0.7441590713E+00
  -0.2326000000     -1.49277875      0.7476781783E+00
  -0.2325000000     -1.49005762      0.7512051976E+00
  -0.2324000000     -1.48733648      0.7547391914E+00
  -0.2323000000     -1.48461534      0.7582792089E+00
  -0.2322000000     -1.48189420      0.7618242867E+00
  -0.2321000000     -1.47917306      0.7653734490E+00
  -0.2320000000     -1.47645192      0.7689257080E+00
  -0.2319000000     -1.47373078      0.7724800652E+00
  -0.2318000000     -1.47100965      0.7760355109E+00
  -0.2317000000     -1.46828851      0.7795910256E+00
  -0.2316000000     -1.46556737      0.7831455806E+00
  -0.2315000000     -1.46284623      0.7866981381E+00
  -0.2314000000     -1.46012509      0.7902476527E+00
  -0.2313000000     -1.45740395      0.7937930716E+00
  -0.2312000000     -1.45468282      0.7973333356E+00
  -0.2311000000     -1.45196168      0.8008673800E+00
  -0.2310000000     -1.44924054      0.8043941353E+00
  -0.2309000000     -1.44651940      0.8079125284E+00
  -0.2308000000     -1.44379826      0.8114214832E+00
  -0.2307000000     -1.44107712      0.8149199215E+00
  -0.2306000000     -1.43835599      0.8184067646E+00
  -0.2305000000     -1.43563485      0.8218809336E+00
  -0.2304000000     -1.43291371      0.8253413507E+00
  -0.2303000000     -1.43019257      0.8287869406E+00
  -0.2302000000     -1.42747143      0.8322166311E+00
  -0.2301000000     -1.42475029      0.8356293545E+00
  -0.2300000000     -1.42202916      0.8390240485E+00
  -0.2299000000     -1.41930802      0.8423996577E+00
  -0.2298000000     -1.41658688      0.8457551344E+00
  -0.2297000000     -1.41386574      0.8490894399E+00
  -0.2296000000     -1.41114460      0.8524015459E+00
  -0.2295000000     -1.40842346      0.8556904353E+00
  -0.2294000000     -1.40570232      0.8589551036E+00
  -0.2293000000     -1.40298119      0.8621945602E+00
  -0.2292000000     -1.40026005      0.8654078293E+00
  -0.2291000000     -1.39753891      0.8685939514E+00
  -0.2290000000     -1.39481777      0.8717519842E+00
  -0.2289000000     -1.39209663      0.8748810040E+00
  -0.2288000000     -1.38937549      0.8779801066E+00
  -0.2287000000     -1.38665436      0.8810484089E+00
  -0.2286000000     -1.38393322      0.8840850495E+00
  -0.2285000000     -1.38121208      0.8870891901E+00
  -0.2284000000     -1.37849094      0.8900600164E+00
  -0.2283000000     -1.37576980      0.8929967395E+00
  -0.2282000000     -1.37304866      0.8958985966E+00
  -0.2281000000     -1.37032753      0.8987648519E+00
  -0.2280000000     -1.36760639      0.9015947980E+00
  -0.2279000000     -1.36488525      0.9043877564E+00
  -0.2278000000     -1.36216411      0.9071430786E+00
  -0.2277000000     -1.35944297      0.9098601468E+00
  -0.2276000000     -1.35672183      0.9125383750E+00
  -0.2275000000     -1.35400070      0.9151772092E+00
  -0.2274000000     -1.35127956      0.9177761287E+00
  -0.2273000000     -1.34855842      0.9203346461E+00
  -0.2272000000     -1.34583728      0.9228523086E+00
  -0.2271000000     -1.34311614      0.9253286981E+00
  -0.2270000000     -1.34039500      0.9277634315E+00
  -0.2269000000     -1.33767386      0.9301561617E+00
  -0.2268000000     -1.33495273      0.9325065776E+00
  -0.2267000000     -1.33223159      0.9348144042E+00
  -0.2266000000     -1.32951045      0.9370794034E+00
  -0.2265000000     -1.32678931      0.9393013738E+00
  -0.2264000000     -1.32406817      0.9414801507E+00
  -0.2263000000     -1.32134703      0.9436156065E+00
  -0.2262000000     -1.31862590      0.9457076507E+00
  -0.2261000000     -1.31590476      0.9477562293E+00
  -0.2260000000     -1.31318362      0.9497613254E+00
  -0.2259000000     -1.31046248      0.9517229583E+00
  -0.2258000000     -1.30774134      0.9536411838E+00
  -0.2257000000     -1.30502020      0.9555160937E+00
  -0.2256000000     -1.30229907      0.9573478151E+00
  -0.2255000000     -1.29957793      0.9591365105E+00
  -0.2254000000     -1.29685679      0.9608823768E+00
  -0.2253000000     -1.29413565      0.9625856452E+00
  -0.2252000000     -1.29141451      0.9642465802E+00
  -0.2251000000     -1.28869337      0.9658654790E+00
  -0.2250000000     -1.28597224      0.9674426710E+00
  -0.2249000000     -1.28325110      0.9689785168E+00
  -0.2248000000     -1.28052996      0.9704734074E+00
  -0.2247000000     -1.27780882      0.9719277634E+00
  -0.2246000000     -1.27508768      0.9733420341E+00
  -0.2245000000     -1.27236654      0.9747166962E+00
  -0.2244000000     -1.26964540      0.9760522533E+00
  -0.2243000000     -1.26692427      0.9773492345E+00
  -0.2242000000     -1.26420313      0.9786081935E+00
  -0.2241000000     -1.26148199      0.9798297071E+00
  -0.2240000000     -1.25876085      0.9810143747E+00
  -0.2239000000     -1.25603971      0.9821628164E+00
  -0.2238000000     -1.25331857      0.9832756722E+00
  -0.2237000000     -1.25059744      0.9843536006E+00
  -0.2236000000     -1.24787630      0.9853972776E+00
  -0.2235000000     -1.24515516      0.9864073948E+00
  -0.2234000000     -1.24243402      0.9873846588E+00
  -0.2233000000     -1.23971288      0.9883297892E+00
  -0.2232000000     -1.23699174      0.9892435180E+00
  -0.2231000000     -1.23427061      0.9901265872E+00
  -0.2230000000     -1.23154947      0.9909797487E+00
  -0.2229000000     -1.22882833      0.9918037617E+00
  -0.2228000000     -1.22610719      0.9925993921E+00
  -0.2227000000     -1.22338605      0.9933674109E+00
  -0.2226000000     -1.22066491      0.9941085926E+00
  -0.2225000000     -1.21794378      0.9948237141E+00
