#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.172517414142 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.3475000000     -4.76151834      0.1123753137E+01
  -0.3474000000     -4.75879720      0.1125491221E+01
  -0.3473000000     -4.75607606      0.1127261437E+01
  -0.3472000000     -4.75335492      0.1129061085E+01
  -0.3471000000     -4.75063378      0.1130887439E+01
  -0.3470000000     -4.74791265      0.1132737767E+01
  -0.3469000000     -4.74519151      0.1134609340E+01
  -0.3468000000     -4.74247037      0.1136499440E+01
  -0.3467000000     -4.73974923      0.1138405373E+01
  -0.3466000000     -4.73702809      0.1140324476E+01
  -0.3465000000     -4.73430695      0.1142254134E+01
  -0.3464000000     -4.73158581      0.1144191780E+01
  -0.3463000000     -4.72886468      0.1146134912E+01
  -0.3462000000     -4.72614354      0.1148081099E+01
  -0.3461000000     -4.72342240      0.1150027989E+01
  -0.3460000000     -4.72070126      0.1151973317E+01
  -0.3459000000     -4.71798012      0.1153914913E+01
  -0.3458000000     -4.71525898      0.1155850710E+01
  -0.3457000000     -4.71253785      0.1157778747E+01
  -0.3456000000     -4.70981671      0.1159697181E+01
  -0.3455000000     -4.70709557      0.1161604283E+01
  -0.3454000000     -4.70437443      0.1163498453E+01
  -0.3453000000     -4.70165329      0.1165378216E+01
  -0.3452000000     -4.69893215      0.1167242230E+01
  -0.3451000000     -4.69621102      0.1169089287E+01
  -0.3450000000     -4.69348988      0.1170918316E+01
  -0.3449000000     -4.69076874      0.1172728383E+01
  -0.3448000000     -4.68804760      0.1174518697E+01
  -0.3447000000     -4.68532646      0.1176288604E+01
  -0.3446000000     -4.68260532      0.1178037593E+01
  -0.3445000000     -4.67988419      0.1179765292E+01
  -0.3444000000     -4.67716305      0.1181471468E+01
  -0.3443000000     -4.67444191      0.1183156026E+01
  -0.3442000000     -4.67172077      0.1184819009E+01
  -0.3441000000     -4.66899963      0.1186460594E+01
  -0.3440000000     -4.66627849      0.1188081089E+01
  -0.3439000000     -4.66355735      0.1189680932E+01
  -0.3438000000     -4.66083622      0.1191260691E+01
  -0.3437000000     -4.65811508      0.1192821054E+01
  -0.3436000000     -4.65539394      0.1194362833E+01
  -0.3435000000     -4.65267280      0.1195886956E+01
  -0.3434000000     -4.64995166      0.1197394470E+01
  -0.3433000000     -4.64723052      0.1198886529E+01
  -0.3432000000     -4.64450939      0.1200364400E+01
  -0.3431000000     -4.64178825      0.1201829457E+01
  -0.3430000000     -4.63906711      0.1203283175E+01
  -0.3429000000     -4.63634597      0.1204727134E+01
  -0.3428000000     -4.63362483      0.1206163014E+01
  -0.3427000000     -4.63090369      0.1207592594E+01
  -0.3426000000     -4.62818256      0.1209017751E+01
  -0.3425000000     -4.62546142      0.1210440462E+01
  -0.3424000000     -4.62274028      0.1211862799E+01
  -0.3423000000     -4.62001914      0.1213286940E+01
  -0.3422000000     -4.61729800      0.1214715161E+01
  -0.3421000000     -4.61457686      0.1216149844E+01
  -0.3420000000     -4.61185573      0.1217593482E+01
  -0.3419000000     -4.60913459      0.1219048683E+01
  -0.3418000000     -4.60641345      0.1220518176E+01
  -0.3417000000     -4.60369231      0.1222004817E+01
  -0.3416000000     -4.60097117      0.1223511605E+01
  -0.3415000000     -4.59825003      0.1225041686E+01
  -0.3414000000     -4.59552889      0.1226598369E+01
  -0.3413000000     -4.59280776      0.1228185143E+01
  -0.3412000000     -4.59008662      0.1229805690E+01
  -0.3411000000     -4.58736548      0.1231463904E+01
  -0.3410000000     -4.58464434      0.1233163920E+01
  -0.3409000000     -4.58192320      0.1234910129E+01
  -0.3408000000     -4.57920206      0.1236707214E+01
  -0.3407000000     -4.57648093      0.1238560174E+01
  -0.3406000000     -4.57375979      0.1240474367E+01
  -0.3405000000     -4.57103865      0.1242455539E+01
  -0.3404000000     -4.56831751      0.1244509876E+01
  -0.3403000000     -4.56559637      0.1246644045E+01
  -0.3402000000     -4.56287523      0.1248865251E+01
  -0.3401000000     -4.56015410      0.1251181294E+01
  -0.3400000000     -4.55743296      0.1253600632E+01
  -0.3399000000     -4.55471182      0.1256132455E+01
  -0.3398000000     -4.55199068      0.1258786761E+01
  -0.3397000000     -4.54926954      0.1261574442E+01
  -0.3396000000     -4.54654840      0.1264507383E+01
  -0.3395000000     -4.54382727      0.1267598557E+01
  -0.3394000000     -4.54110613      0.1270862148E+01
  -0.3393000000     -4.53838499      0.1274313666E+01
  -0.3392000000     -4.53566385      0.1277970091E+01
  -0.3391000000     -4.53294271      0.1281850010E+01
  -0.3390000000     -4.53022157      0.1285973784E+01
  -0.3389000000     -4.52750043      0.1290363713E+01
  -0.3388000000     -4.52477930      0.1295044226E+01
  -0.3387000000     -4.52205816      0.1300042072E+01
  -0.3386000000     -4.51933702      0.1305386529E+01
  -0.3385000000     -4.51661588      0.1311109626E+01
  -0.3384000000     -4.51389474      0.1317246364E+01
  -0.3383000000     -4.51117360      0.1323834950E+01
  -0.3382000000     -4.50845247      0.1330917020E+01
  -0.3381000000     -4.50573133      0.1338537865E+01
  -0.3380000000     -4.50301019      0.1346746622E+01
  -0.3379000000     -4.50028905      0.1355596443E+01
  -0.3378000000     -4.49756791      0.1365144598E+01
  -0.3377000000     -4.49484677      0.1375452501E+01
  -0.3376000000     -4.49212564      0.1386585608E+01
  -0.3375000000     -4.48940450      0.1398613153E+01
  -0.3374000000     -4.48668336      0.1411607650E+01
  -0.3373000000     -4.48396222      0.1425644084E+01
  -0.3372000000     -4.48124108      0.1440798684E+01
  -0.3371000000     -4.47851994      0.1457147162E+01
  -0.3370000000     -4.47579881      0.1474762245E+01
  -0.3369000000     -4.47307767      0.1493710329E+01
  -0.3368000000     -4.47035653      0.1514047028E+01
  -0.3367000000     -4.46763539      0.1535811378E+01
  -0.3366000000     -4.46491425      0.1559018455E+01
  -0.3365000000     -4.46219311      0.1583650179E+01
  -0.3364000000     -4.45947197      0.1609644155E+01
  -0.3363000000     -4.45675084      0.1636880545E+01
  -0.3362000000     -4.45402970      0.1665167246E+01
  -0.3361000000     -4.45130856      0.1694224025E+01
  -0.3360000000     -4.44858742      0.1723666855E+01
  -0.3359000000     -4.44586628      0.1752994402E+01
  -0.3358000000     -4.44314514      0.1781579433E+01
  -0.3357000000     -4.44042401      0.1808668650E+01
  -0.3356000000     -4.43770287      0.1833394835E+01
  -0.3355000000     -4.43498173      0.1854804905E+01
  -0.3354000000     -4.43226059      0.1871906029E+01
  -0.3353000000     -4.42953945      0.1883729266E+01
  -0.3352000000     -4.42681831      0.1889406354E+01
  -0.3351000000     -4.42409718      0.1888250989E+01
  -0.3350000000     -4.42137604      0.1879832648E+01
  -0.3349000000     -4.41865490      0.1864029942E+01
  -0.3348000000     -4.41593376      0.1841052848E+01
  -0.3347000000     -4.41321262      0.1811428609E+01
  -0.3346000000     -4.41049148      0.1775953325E+01
  -0.3345000000     -4.40777035      0.1735618015E+01
  -0.3344000000     -4.40504921      0.1691522091E+01
  -0.3343000000     -4.40232807      0.1644787875E+01
  -0.3342000000     -4.39960693      0.1596487236E+01
  -0.3341000000     -4.39688579      0.1547587057E+01
  -0.3340000000     -4.39416465      0.1498915591E+01
  -0.3339000000     -4.39144351      0.1451148048E+01
  -0.3338000000     -4.38872238      0.1404807529E+01
  -0.3337000000     -4.38600124      0.1360276620E+01
  -0.3336000000     -4.38328010      0.1317815206E+01
  -0.3335000000     -4.38055896      0.1277580900E+01
  -0.3334000000     -4.37783782      0.1239649503E+01
  -0.3333000000     -4.37511668      0.1204033873E+01
  -0.3332000000     -4.37239555      0.1170700357E+01
  -0.3331000000     -4.36967441      0.1139582482E+01
  -0.3330000000     -4.36695327      0.1110591960E+01
  -0.3329000000     -4.36423213      0.1083627278E+01
  -0.3328000000     -4.36151099      0.1058580188E+01
  -0.3327000000     -4.35878985      0.1035340499E+01
  -0.3326000000     -4.35606872      0.1013799477E+01
  -0.3325000000     -4.35334758      0.9938521855E+00
  -0.3324000000     -4.35062644      0.9753990052E+00
  -0.3323000000     -4.34790530      0.9583465412E+00
  -0.3322000000     -4.34518416      0.9426080879E+00
  -0.3321000000     -4.34246302      0.9281037736E+00
  -0.3320000000     -4.33974189      0.9147604851E+00
  -0.3319000000     -4.33702075      0.9025116451E+00
  -0.3318000000     -4.33429961      0.8912968945E+00
  -0.3317000000     -4.33157847      0.8810617209E+00
  -0.3316000000     -4.32885733      0.8717570603E+00
  -0.3315000000     -4.32613619      0.8633388906E+00
  -0.3314000000     -4.32341505      0.8557678314E+00
  -0.3313000000     -4.32069392      0.8490087565E+00
  -0.3312000000     -4.31797278      0.8430304264E+00
  -0.3311000000     -4.31525164      0.8378051409E+00
  -0.3310000000     -4.31253050      0.8333084135E+00
  -0.3309000000     -4.30980936      0.8295186683E+00
  -0.3308000000     -4.30708822      0.8264169553E+00
  -0.3307000000     -4.30436709      0.8239866853E+00
  -0.3306000000     -4.30164595      0.8222133798E+00
  -0.3305000000     -4.29892481      0.8210844342E+00
  -0.3304000000     -4.29620367      0.8205888928E+00
  -0.3303000000     -4.29348253      0.8207172313E+00
  -0.3302000000     -4.29076139      0.8214611447E+00
  -0.3301000000     -4.28804026      0.8228133391E+00
  -0.3300000000     -4.28531912      0.8247673236E+00
  -0.3299000000     -4.28259798      0.8273172001E+00
  -0.3298000000     -4.27987684      0.8304574491E+00
  -0.3297000000     -4.27715570      0.8341827093E+00
  -0.3296000000     -4.27443456      0.8384875485E+00
  -0.3295000000     -4.27171343      0.8433662241E+00
  -0.3294000000     -4.26899229      0.8488124324E+00
  -0.3293000000     -4.26627115      0.8548190433E+00
  -0.3292000000     -4.26355001      0.8613778226E+00
  -0.3291000000     -4.26082887      0.8684791383E+00
  -0.3290000000     -4.25810773      0.8761116526E+00
  -0.3289000000     -4.25538659      0.8842620003E+00
  -0.3288000000     -4.25266546      0.8929144540E+00
  -0.3287000000     -4.24994432      0.9020505799E+00
  -0.3286000000     -4.24722318      0.9116488855E+00
  -0.3285000000     -4.24450204      0.9216844664E+00
  -0.3284000000     -4.24178090      0.9321286557E+00
  -0.3283000000     -4.23905976      0.9429486840E+00
  -0.3282000000     -4.23633863      0.9541073595E+00
  -0.3281000000     -4.23361749      0.9655627774E+00
  -0.3280000000     -4.23089635      0.9772680703E+00
  -0.3279000000     -4.22817521      0.9891712145E+00
  -0.3278000000     -4.22545407      0.1001214903E+01
  -0.3277000000     -4.22273293      0.1013336505E+01
  -0.3276000000     -4.22001180      0.1025468122E+01
  -0.3275000000     -4.21729066      0.1037536758E+01
  -0.3274000000     -4.21456952      0.1049464624E+01
  -0.3273000000     -4.21184838      0.1061169574E+01
  -0.3272000000     -4.20912724      0.1072565694E+01
  -0.3271000000     -4.20640610      0.1083564050E+01
  -0.3270000000     -4.20368497      0.1094073581E+01
  -0.3269000000     -4.20096383      0.1104002150E+01
  -0.3268000000     -4.19824269      0.1113257720E+01
  -0.3267000000     -4.19552155      0.1121749652E+01
  -0.3266000000     -4.19280041      0.1129390088E+01
  -0.3265000000     -4.19007927      0.1136095389E+01
  -0.3264000000     -4.18735813      0.1141787582E+01
  -0.3263000000     -4.18463700      0.1146395775E+01
  -0.3262000000     -4.18191586      0.1149857504E+01
  -0.3261000000     -4.17919472      0.1152119936E+01
  -0.3260000000     -4.17647358      0.1153140917E+01
  -0.3259000000     -4.17375244      0.1152889796E+01
  -0.3258000000     -4.17103130      0.1151348020E+01
  -0.3257000000     -4.16831017      0.1148509446E+01
  -0.3256000000     -4.16558903      0.1144380385E+01
  -0.3255000000     -4.16286789      0.1138979365E+01
  -0.3254000000     -4.16014675      0.1132336625E+01
  -0.3253000000     -4.15742561      0.1124493362E+01
  -0.3252000000     -4.15470447      0.1115500763E+01
  -0.3251000000     -4.15198334      0.1105418865E+01
  -0.3250000000     -4.14926220      0.1094315279E+01
  -0.3249000000     -4.14654106      0.1082263829E+01
  -0.3248000000     -4.14381992      0.1069343148E+01
  -0.3247000000     -4.14109878      0.1055635284E+01
  -0.3246000000     -4.13837764      0.1041224341E+01
  -0.3245000000     -4.13565651      0.1026195199E+01
  -0.3244000000     -4.13293537      0.1010632336E+01
  -0.3243000000     -4.13021423      0.9946187781E+00
  -0.3242000000     -4.12749309      0.9782351772E+00
  -0.3241000000     -4.12477195      0.9615590404E+00
  -0.3240000000     -4.12205081      0.9446640994E+00
  -0.3239000000     -4.11932967      0.9276198213E+00
  -0.3238000000     -4.11660854      0.9104910530E+00
  -0.3237000000     -4.11388740      0.8933377869E+00
  -0.3236000000     -4.11116626      0.8762150374E+00
  -0.3235000000     -4.10844512      0.8591728117E+00
  -0.3234000000     -4.10572398      0.8422561643E+00
  -0.3233000000     -4.10300284      0.8255053171E+00
  -0.3232000000     -4.10028171      0.8089558362E+00
  -0.3231000000     -4.09756057      0.7926388484E+00
  -0.3230000000     -4.09483943      0.7765812908E+00
  -0.3229000000     -4.09211829      0.7608061797E+00
  -0.3228000000     -4.08939715      0.7453328928E+00
  -0.3227000000     -4.08667601      0.7301774567E+00
  -0.3226000000     -4.08395488      0.7153528335E+00
  -0.3225000000     -4.08123374      0.7008692017E+00
  -0.3224000000     -4.07851260      0.6867342290E+00
  -0.3223000000     -4.07579146      0.6729533315E+00
  -0.3222000000     -4.07307032      0.6595299204E+00
  -0.3221000000     -4.07034918      0.6464656330E+00
  -0.3220000000     -4.06762805      0.6337605470E+00
  -0.3219000000     -4.06490691      0.6214133794E+00
  -0.3218000000     -4.06218577      0.6094216685E+00
  -0.3217000000     -4.05946463      0.5977819400E+00
  -0.3216000000     -4.05674349      0.5864898586E+00
  -0.3215000000     -4.05402235      0.5755403632E+00
  -0.3214000000     -4.05130121      0.5649277903E+00
  -0.3213000000     -4.04858008      0.5546459828E+00
  -0.3212000000     -4.04585894      0.5446883881E+00
  -0.3211000000     -4.04313780      0.5350481439E+00
  -0.3210000000     -4.04041666      0.5257181548E+00
  -0.3209000000     -4.03769552      0.5166911593E+00
  -0.3208000000     -4.03497438      0.5079597882E+00
  -0.3207000000     -4.03225325      0.4995166155E+00
  -0.3206000000     -4.02953211      0.4913542027E+00
  -0.3205000000     -4.02681097      0.4834651366E+00
  -0.3204000000     -4.02408983      0.4758420617E+00
  -0.3203000000     -4.02136869      0.4684777078E+00
  -0.3202000000     -4.01864755      0.4613649133E+00
  -0.3201000000     -4.01592642      0.4544966445E+00
  -0.3200000000     -4.01320528      0.4478660116E+00
  -0.3199000000     -4.01048414      0.4414662814E+00
  -0.3198000000     -4.00776300      0.4352908882E+00
  -0.3197000000     -4.00504186      0.4293334417E+00
  -0.3196000000     -4.00232072      0.4235877328E+00
  -0.3195000000     -3.99959959      0.4180477384E+00
  -0.3194000000     -3.99687845      0.4127076245E+00
  -0.3193000000     -3.99415731      0.4075617470E+00
  -0.3192000000     -3.99143617      0.4026046534E+00
  -0.3191000000     -3.98871503      0.3978310814E+00
  -0.3190000000     -3.98599389      0.3932359584E+00
  -0.3189000000     -3.98327275      0.3888143997E+00
  -0.3188000000     -3.98055162      0.3845617057E+00
  -0.3187000000     -3.97783048      0.3804733596E+00
  -0.3186000000     -3.97510934      0.3765450242E+00
  -0.3185000000     -3.97238820      0.3727725381E+00
  -0.3184000000     -3.96966706      0.3691519127E+00
  -0.3183000000     -3.96694592      0.3656793276E+00
  -0.3182000000     -3.96422479      0.3623511277E+00
  -0.3181000000     -3.96150365      0.3591638181E+00
  -0.3180000000     -3.95878251      0.3561140611E+00
  -0.3179000000     -3.95606137      0.3531986715E+00
  -0.3178000000     -3.95334023      0.3504146129E+00
  -0.3177000000     -3.95061909      0.3477589934E+00
  -0.3176000000     -3.94789796      0.3452290623E+00
  -0.3175000000     -3.94517682      0.3428222057E+00
  -0.3174000000     -3.94245568      0.3405359430E+00
  -0.3173000000     -3.93973454      0.3383679231E+00
  -0.3172000000     -3.93701340      0.3363159211E+00
  -0.3171000000     -3.93429226      0.3343778347E+00
  -0.3170000000     -3.93157113      0.3325516809E+00
  -0.3169000000     -3.92884999      0.3308355927E+00
  -0.3168000000     -3.92612885      0.3292278162E+00
  -0.3167000000     -3.92340771      0.3277267075E+00
